filename, language, XML, JSON, Markdown, PHP, Batch, CSS, JavaScript, YAML, Properties, HTML, comment, blank, total
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\tests\LongestCommonSubsequenceTest.php, PHP, 0, 0, 0, 141, 0, 0, 0, 0, 0, 0, 23, 38, 202
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\tests\MemoryEfficientImplementationTest.php, PHP, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 11, 3, 23
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\tests\Output\AbstractChunkOutputBuilderTest.php, PHP, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 23, 7, 153
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\tests\Output\DiffOnlyOutputBuilderTest.php, PHP, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 22, 6, 77
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\tests\Output\Integration\StrictUnifiedDiffOutputBuilderIntegrationTest.php, PHP, 0, 0, 0, 172, 0, 0, 0, 0, 0, 0, 72, 56, 300
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\tests\Output\Integration\UnifiedDiffOutputBuilderIntegrationTest.php, PHP, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 30, 30, 164
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\tests\Output\StrictUnifiedDiffOutputBuilderDataProvider.php, PHP, 0, 0, 0, 177, 0, 0, 0, 0, 0, 0, 8, 5, 190
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\tests\Output\StrictUnifiedDiffOutputBuilderTest.php, PHP, 0, 0, 0, 568, 0, 0, 0, 0, 0, 0, 83, 34, 685
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\tests\Output\UnifiedDiffOutputBuilderDataProvider.php, PHP, 0, 0, 0, 382, 0, 0, 0, 0, 0, 0, 8, 7, 397
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\tests\Output\UnifiedDiffOutputBuilderTest.php, PHP, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 30, 8, 91
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\tests\ParserTest.php, PHP, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 26, 32, 171
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\tests\TimeEfficientImplementationTest.php, PHP, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 11, 3, 23
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\tests\Utils\FileUtils.php, PHP, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 8, 6, 32
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\tests\Utils\UnifiedDiffAssertTrait.php, PHP, 0, 0, 0, 177, 0, 0, 0, 0, 0, 0, 49, 52, 278
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\tests\Utils\UnifiedDiffAssertTraitIntegrationTest.php, PHP, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 26, 26, 130
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\tests\Utils\UnifiedDiffAssertTraitTest.php, PHP, 0, 0, 0, 361, 0, 0, 0, 0, 0, 0, 16, 58, 435
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\tests\fixtures\.editorconfig, Properties, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\tests\fixtures\out\.editorconfig, Properties, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2
c:\xamppp\htdocs\petcustoms\vendor\sebastian\environment\.travis.yml, YAML, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 11, 35
c:\xamppp\htdocs\petcustoms\vendor\sebastian\environment\ChangeLog.md, Markdown, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 24, 52
c:\xamppp\htdocs\petcustoms\vendor\sebastian\environment\README.md, Markdown, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 8, 18
c:\xamppp\htdocs\petcustoms\vendor\sebastian\environment\build.xml, XML, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 22
c:\xamppp\htdocs\petcustoms\vendor\sebastian\environment\composer.json, JSON, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 31
c:\xamppp\htdocs\petcustoms\vendor\sebastian\environment\phpunit.xml, XML, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19
c:\xamppp\htdocs\petcustoms\vendor\sebastian\environment\src\Console.php, PHP, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 43, 23, 147
c:\xamppp\htdocs\petcustoms\vendor\sebastian\environment\src\OperatingSystem.php, PHP, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 12, 10, 52
c:\xamppp\htdocs\petcustoms\vendor\sebastian\environment\src\Runtime.php, PHP, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 60, 28, 187
c:\xamppp\htdocs\petcustoms\vendor\sebastian\environment\tests\ConsoleTest.php, PHP, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 30, 10, 68
c:\xamppp\htdocs\petcustoms\vendor\sebastian\environment\tests\OperatingSystemTest.php, PHP, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 17, 7, 40
c:\xamppp\htdocs\petcustoms\vendor\sebastian\environment\tests\RuntimeTest.php, PHP, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 50, 15, 113
c:\xamppp\htdocs\petcustoms\vendor\sebastian\exporter\.github\FUNDING.yml, YAML, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
c:\xamppp\htdocs\petcustoms\vendor\sebastian\exporter\.travis.yml, YAML, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 7, 25
c:\xamppp\htdocs\petcustoms\vendor\sebastian\exporter\ChangeLog.md, Markdown, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8, 16
c:\xamppp\htdocs\petcustoms\vendor\sebastian\exporter\README.md, Markdown, 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 45, 172
c:\xamppp\htdocs\petcustoms\vendor\sebastian\exporter\build.xml, XML, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20
c:\xamppp\htdocs\petcustoms\vendor\sebastian\exporter\composer.json, JSON, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 54
c:\xamppp\htdocs\petcustoms\vendor\sebastian\exporter\phpunit.xml, XML, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20
c:\xamppp\htdocs\petcustoms\vendor\sebastian\exporter\src\Exporter.php, PHP, 0, 0, 0, 177, 0, 0, 0, 0, 0, 0, 84, 43, 304
c:\xamppp\htdocs\petcustoms\vendor\sebastian\exporter\tests\ExporterTest.php, PHP, 0, 0, 0, 364, 0, 0, 0, 0, 0, 0, 34, 35, 433
c:\xamppp\htdocs\petcustoms\vendor\sebastian\global-state\.travis.yml, YAML, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 8, 27
c:\xamppp\htdocs\petcustoms\vendor\sebastian\global-state\README.md, Markdown, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 9, 17
c:\xamppp\htdocs\petcustoms\vendor\sebastian\global-state\build.xml, XML, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23
c:\xamppp\htdocs\petcustoms\vendor\sebastian\global-state\composer.json, JSON, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 41
c:\xamppp\htdocs\petcustoms\vendor\sebastian\global-state\phpunit.xml, XML, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 25
c:\xamppp\htdocs\petcustoms\vendor\sebastian\global-state\src\Blacklist.php, PHP, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 29, 25, 124
c:\xamppp\htdocs\petcustoms\vendor\sebastian\global-state\src\CodeExporter.php, PHP, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 11, 18, 95
c:\xamppp\htdocs\petcustoms\vendor\sebastian\global-state\src\Restorer.php, PHP, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 27, 23, 138
c:\xamppp\htdocs\petcustoms\vendor\sebastian\global-state\src\Snapshot.php, PHP, 0, 0, 0, 223, 0, 0, 0, 0, 0, 0, 77, 69, 369
c:\xamppp\htdocs\petcustoms\vendor\sebastian\global-state\src\exceptions\Exception.php, PHP, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 8, 4, 18
c:\xamppp\htdocs\petcustoms\vendor\sebastian\global-state\src\exceptions\RuntimeException.php, PHP, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 8, 4, 18
c:\xamppp\htdocs\petcustoms\vendor\sebastian\global-state\tests\BlacklistTest.php, PHP, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 14, 20, 121
c:\xamppp\htdocs\petcustoms\vendor\sebastian\global-state\tests\CodeExporterTest.php, PHP, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 14, 8, 39
c:\xamppp\htdocs\petcustoms\vendor\sebastian\global-state\tests\RestorerTest.php, PHP, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 54, 9, 106
c:\xamppp\htdocs\petcustoms\vendor\sebastian\global-state\tests\SnapshotTest.php, PHP, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 14, 25, 117
c:\xamppp\htdocs\petcustoms\vendor\sebastian\global-state\tests\_fixture\BlacklistedChildClass.php, PHP, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 8, 4, 18
c:\xamppp\htdocs\petcustoms\vendor\sebastian\global-state\tests\_fixture\BlacklistedClass.php, PHP, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 8, 4, 19
c:\xamppp\htdocs\petcustoms\vendor\sebastian\global-state\tests\_fixture\BlacklistedImplementor.php, PHP, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 8, 4, 19
c:\xamppp\htdocs\petcustoms\vendor\sebastian\global-state\tests\_fixture\BlacklistedInterface.php, PHP, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 8, 4, 18
c:\xamppp\htdocs\petcustoms\vendor\sebastian\global-state\tests\_fixture\SnapshotClass.php, PHP, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 8, 6, 38
c:\xamppp\htdocs\petcustoms\vendor\sebastian\global-state\tests\_fixture\SnapshotDomDocument.php, PHP, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 8, 5, 20
c:\xamppp\htdocs\petcustoms\vendor\sebastian\global-state\tests\_fixture\SnapshotFunctions.php, PHP, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 8, 4, 18
c:\xamppp\htdocs\petcustoms\vendor\sebastian\global-state\tests\_fixture\SnapshotTrait.php, PHP, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 8, 4, 18
c:\xamppp\htdocs\petcustoms\vendor\sebastian\object-enumerator\.travis.yml, YAML, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 8, 27
c:\xamppp\htdocs\petcustoms\vendor\sebastian\object-enumerator\ChangeLog.md, Markdown, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 25, 54
c:\xamppp\htdocs\petcustoms\vendor\sebastian\object-enumerator\README.md, Markdown, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15
c:\xamppp\htdocs\petcustoms\vendor\sebastian\object-enumerator\build.xml, XML, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23
c:\xamppp\htdocs\petcustoms\vendor\sebastian\object-enumerator\composer.json, JSON, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
c:\xamppp\htdocs\petcustoms\vendor\sebastian\object-enumerator\phpunit.xml, XML, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 21
c:\xamppp\htdocs\petcustoms\vendor\sebastian\object-enumerator\src\Enumerator.php, PHP, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 20, 15, 86
c:\xamppp\htdocs\petcustoms\vendor\sebastian\object-enumerator\src\Exception.php, PHP, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 8, 3, 16
c:\xamppp\htdocs\petcustoms\vendor\sebastian\object-enumerator\src\InvalidArgumentException.php, PHP, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 8, 3, 16
c:\xamppp\htdocs\petcustoms\vendor\sebastian\object-enumerator\tests\EnumeratorTest.php, PHP, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 14, 36, 140
c:\xamppp\htdocs\petcustoms\vendor\sebastian\object-enumerator\tests\_fixture\ExceptionThrower.php, PHP, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 8, 6, 29
c:\xamppp\htdocs\petcustoms\vendor\sebastian\object-reflector\.travis.yml, YAML, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 8, 27
c:\xamppp\htdocs\petcustoms\vendor\sebastian\object-reflector\ChangeLog.md, Markdown, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 10, 21
c:\xamppp\htdocs\petcustoms\vendor\sebastian\object-reflector\README.md, Markdown, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15
c:\xamppp\htdocs\petcustoms\vendor\sebastian\object-reflector\build.xml, XML, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23
c:\xamppp\htdocs\petcustoms\vendor\sebastian\object-reflector\composer.json, JSON, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 34
c:\xamppp\htdocs\petcustoms\vendor\sebastian\object-reflector\phpunit.xml, XML, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20
c:\xamppp\htdocs\petcustoms\vendor\sebastian\object-reflector\src\Exception.php, PHP, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 8, 4, 18
c:\xamppp\htdocs\petcustoms\vendor\sebastian\object-reflector\src\InvalidArgumentException.php, PHP, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 8, 4, 18
c:\xamppp\htdocs\petcustoms\vendor\sebastian\object-reflector\src\ObjectReflector.php, PHP, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 15, 9, 52
c:\xamppp\htdocs\petcustoms\vendor\sebastian\object-reflector\tests\ObjectReflectorTest.php, PHP, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 14, 12, 71
c:\xamppp\htdocs\petcustoms\vendor\sebastian\object-reflector\tests\_fixture\ChildClass.php, PHP, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 8, 5, 26
c:\xamppp\htdocs\petcustoms\vendor\sebastian\object-reflector\tests\_fixture\ClassWithIntegerAttributeName.php, PHP, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 8, 4, 23
c:\xamppp\htdocs\petcustoms\vendor\sebastian\object-reflector\tests\_fixture\ParentClass.php, PHP, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 8, 4, 21
c:\xamppp\htdocs\petcustoms\vendor\sebastian\recursion-context\.travis.yml, YAML, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 7, 24
c:\xamppp\htdocs\petcustoms\vendor\sebastian\recursion-context\README.md, Markdown, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15
c:\xamppp\htdocs\petcustoms\vendor\sebastian\recursion-context\build.xml, XML, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 22
c:\xamppp\htdocs\petcustoms\vendor\sebastian\recursion-context\composer.json, JSON, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 37
c:\xamppp\htdocs\petcustoms\vendor\sebastian\recursion-context\phpunit.xml, XML, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20
c:\xamppp\htdocs\petcustoms\vendor\sebastian\recursion-context\src\Context.php, PHP, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 59, 24, 168
c:\xamppp\htdocs\petcustoms\vendor\sebastian\recursion-context\src\Exception.php, PHP, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 10, 3, 18
c:\xamppp\htdocs\petcustoms\vendor\sebastian\recursion-context\src\InvalidArgumentException.php, PHP, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 10, 3, 18
c:\xamppp\htdocs\petcustoms\vendor\sebastian\recursion-context\tests\ContextTest.php, PHP, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 42, 20, 143
c:\xamppp\htdocs\petcustoms\vendor\sebastian\resource-operations\README.md, Markdown, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17
c:\xamppp\htdocs\petcustoms\vendor\sebastian\resource-operations\build.xml, XML, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25
c:\xamppp\htdocs\petcustoms\vendor\sebastian\resource-operations\build\generate.php, PHP, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 19, 13, 63
c:\xamppp\htdocs\petcustoms\vendor\sebastian\resource-operations\composer.json, JSON, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 27
c:\xamppp\htdocs\petcustoms\vendor\sebastian\resource-operations\src\ResourceOperations.php, PHP, 0, 0, 0, 657, 0, 0, 0, 0, 0, 0, 11, 3, 671
c:\xamppp\htdocs\petcustoms\vendor\sebastian\version\.gitattributes, Properties, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2
c:\xamppp\htdocs\petcustoms\vendor\sebastian\version\README.md, Markdown, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 18, 44
c:\xamppp\htdocs\petcustoms\vendor\sebastian\version\composer.json, JSON, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30
c:\xamppp\htdocs\petcustoms\vendor\sebastian\version\src\Version.php, PHP, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 32, 19, 110
c:\xamppp\htdocs\petcustoms\vendor\symfony\polyfill-ctype\Ctype.php, PHP, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 126, 29, 228
c:\xamppp\htdocs\petcustoms\vendor\symfony\polyfill-ctype\README.md, Markdown, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13
c:\xamppp\htdocs\petcustoms\vendor\symfony\polyfill-ctype\bootstrap.php, PHP, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 8, 4, 27
c:\xamppp\htdocs\petcustoms\vendor\symfony\polyfill-ctype\composer.json, JSON, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 35
c:\xamppp\htdocs\petcustoms\vendor\symfony\process\.gitattributes, Properties, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 4
c:\xamppp\htdocs\petcustoms\vendor\symfony\process\CHANGELOG.md, Markdown, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 23, 97
c:\xamppp\htdocs\petcustoms\vendor\symfony\process\Exception\ExceptionInterface.php, PHP, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 13, 4, 22
c:\xamppp\htdocs\petcustoms\vendor\symfony\process\Exception\InvalidArgumentException.php, PHP, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 13, 4, 22
c:\xamppp\htdocs\petcustoms\vendor\symfony\process\Exception\LogicException.php, PHP, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 13, 4, 22
c:\xamppp\htdocs\petcustoms\vendor\symfony\process\Exception\ProcessFailedException.php, PHP, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 13, 11, 55
c:\xamppp\htdocs\petcustoms\vendor\symfony\process\Exception\ProcessSignaledException.php, PHP, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 13, 9, 42
c:\xamppp\htdocs\petcustoms\vendor\symfony\process\Exception\ProcessTimedOutException.php, PHP, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 13, 14, 70
c:\xamppp\htdocs\petcustoms\vendor\symfony\process\Exception\RuntimeException.php, PHP, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 13, 4, 22
c:\xamppp\htdocs\petcustoms\vendor\symfony\process\ExecutableFinder.php, PHP, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 32, 9, 89
c:\xamppp\htdocs\petcustoms\vendor\symfony\process\InputStream.php, PHP, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 32, 12, 94
c:\xamppp\htdocs\petcustoms\vendor\symfony\process\PhpExecutableFinder.php, PHP, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 27, 17, 102
c:\xamppp\htdocs\petcustoms\vendor\symfony\process\PhpProcess.php, PHP, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 32, 10, 76
c:\xamppp\htdocs\petcustoms\vendor\symfony\process\Pipes\AbstractPipes.php, PHP, 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 36, 23, 179
c:\xamppp\htdocs\petcustoms\vendor\symfony\process\Pipes\PipesInterface.php, PHP, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 40, 10, 62
c:\xamppp\htdocs\petcustoms\vendor\symfony\process\Pipes\UnixPipes.php, PHP, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 35, 25, 154
c:\xamppp\htdocs\petcustoms\vendor\symfony\process\Pipes\WindowsPipes.php, PHP, 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 43, 22, 192
c:\xamppp\htdocs\petcustoms\vendor\symfony\process\Process.php, PHP, 0, 0, 0, 856, 0, 0, 0, 0, 0, 0, 590, 228, 1674
c:\xamppp\htdocs\petcustoms\vendor\symfony\process\ProcessUtils.php, PHP, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 28, 8, 70
c:\xamppp\htdocs\petcustoms\vendor\symfony\process\README.md, Markdown, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
c:\xamppp\htdocs\petcustoms\vendor\symfony\process\composer.json, JSON, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 34
c:\xamppp\htdocs\petcustoms\vendor\theseer\tokenizer\.travis.yml, YAML, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 8, 35
c:\xamppp\htdocs\petcustoms\vendor\theseer\tokenizer\CHANGELOG.md, Markdown, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 18, 33
c:\xamppp\htdocs\petcustoms\vendor\theseer\tokenizer\README.md, Markdown, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 14, 50
c:\xamppp\htdocs\petcustoms\vendor\theseer\tokenizer\build.xml, XML, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 42
c:\xamppp\htdocs\petcustoms\vendor\theseer\tokenizer\composer.json, JSON, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 28
c:\xamppp\htdocs\petcustoms\vendor\theseer\tokenizer\phive.xml, XML, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
c:\xamppp\htdocs\petcustoms\vendor\theseer\tokenizer\phpunit.xml, XML, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26
c:\xamppp\htdocs\petcustoms\vendor\theseer\tokenizer\src\Exception.php, PHP, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 3, 7
c:\xamppp\htdocs\petcustoms\vendor\theseer\tokenizer\src\NamespaceUri.php, PHP, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 4, 6, 29
c:\xamppp\htdocs\petcustoms\vendor\theseer\tokenizer\src\NamespaceUriException.php, PHP, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 3, 7
c:\xamppp\htdocs\petcustoms\vendor\theseer\tokenizer\src\Token.php, PHP, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 25, 10, 56
c:\xamppp\htdocs\petcustoms\vendor\theseer\tokenizer\src\TokenCollection.php, PHP, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 47, 17, 129
c:\xamppp\htdocs\petcustoms\vendor\theseer\tokenizer\src\TokenCollectionException.php, PHP, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 3, 7
c:\xamppp\htdocs\petcustoms\vendor\theseer\tokenizer\src\Tokenizer.php, PHP, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 5, 12, 88
c:\xamppp\htdocs\petcustoms\vendor\theseer\tokenizer\src\XMLSerializer.php, PHP, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 27, 17, 98
c:\xamppp\htdocs\petcustoms\vendor\theseer\tokenizer\tests\NamespaceUriTest.php, PHP, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 3, 6, 30
c:\xamppp\htdocs\petcustoms\vendor\theseer\tokenizer\tests\TokenCollectionTest.php, PHP, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 4, 17, 73
c:\xamppp\htdocs\petcustoms\vendor\theseer\tokenizer\tests\TokenTest.php, PHP, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 1, 10, 32
c:\xamppp\htdocs\petcustoms\vendor\theseer\tokenizer\tests\TokenizerTest.php, PHP, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 3, 5, 22
c:\xamppp\htdocs\petcustoms\vendor\theseer\tokenizer\tests\XMLSerializerTest.php, PHP, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 4, 14, 51
c:\xamppp\htdocs\petcustoms\vendor\theseer\tokenizer\tests\_files\customns.xml, XML, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 178
c:\xamppp\htdocs\petcustoms\vendor\theseer\tokenizer\tests\_files\empty.xml, XML, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
c:\xamppp\htdocs\petcustoms\vendor\theseer\tokenizer\tests\_files\test.php, PHP, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 2, 7, 26
c:\xamppp\htdocs\petcustoms\vendor\theseer\tokenizer\tests\_files\test.php.xml, XML, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 178
c:\xamppp\htdocs\petcustoms\vendor\webmozart\assert\.editorconfig, Properties, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 3, 13
c:\xamppp\htdocs\petcustoms\vendor\webmozart\assert\CHANGELOG.md, Markdown, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 43, 132
c:\xamppp\htdocs\petcustoms\vendor\webmozart\assert\README.md, Markdown, 0, 0, 219, 0, 0, 0, 0, 0, 0, 0, 0, 58, 277
c:\xamppp\htdocs\petcustoms\vendor\webmozart\assert\ci\composer.json, JSON, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
c:\xamppp\htdocs\petcustoms\vendor\webmozart\assert\composer.json, JSON, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 37
c:\xamppp\htdocs\petcustoms\vendor\webmozart\assert\psalm.xml, XML, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
c:\xamppp\htdocs\petcustoms\vendor\webmozart\assert\src\Assert.php, PHP, 0, 0, 0, 945, 0, 0, 0, 0, 0, 0, 840, 137, 1922
